SalesOrderID;RevisionNumber;OrderDate;DueDate;ShipDate;Status;OnlineOrderFlag;SalesOrderNumber;PurchaseOrderNumber;AccountNumber;CustomerID;SalesPersonID;TerritoryID;BillToAddressID;ShipToAddressID;ShipMethodID;CreditCardID;CreditCardApprovalCode;CurrencyRateID;SubTotal;TaxAmt;Freight;TotalDue;Comment;rowguid;ModifiedDate
69795;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69795;;10-4030-012352;12352;;9;15420;15420;1;17320;1016997Vi89969;11788;186.28;14.9024;4.657;205.8394;;95F2F338-0E19-41F4-83BC-DEB97698A62E;10.04.2014 00:00
69796;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69796;;10-4030-011966;11966;;9;21962;21962;1;10130;217034Vi52224;11788;24.99;1.9992;0.6248;27.614;;C3D04A22-9845-47E7-B7BF-AF7AC0FDEA0F;10.04.2014 00:00
69797;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69797;;10-4030-020630;20630;;9;24589;24589;1;5637;217735Vi29496;11788;74.98;5.9984;1.8745;82.8529;;13568F7D-C77B-47CE-A6E3-B2B2D25AE608;10.04.2014 00:00
69798;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69798;;10-4030-015715;15715;;9;19320;19320;1;18955;1018333Vi98486;11788;14.98;1.1984;0.3745;16.5529;;B12C2EF0-8C7A-4CC7-8F1A-4D93222412D4;10.04.2014 00:00
69799;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69799;;10-4030-024092;24092;;8;24411;24411;1;12599;219168Vi65178;;2481.82;198.5456;62.0455;2742.4111;;79D7BD43-CC89-4A64-8F9B-3A0FF9A027A5;10.04.2014 00:00
69800;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69800;;10-4030-022444;22444;;8;22552;22552;1;2979;1019481Vi15596;;828.47;66.2776;20.7118;915.4594;;69141E5C-BECD-4582-8A3E-AAFFBF05ED9B;10.04.2014 00:00
69801;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69801;;10-4030-016465;16465;;10;25657;25657;1;17864;519496Vi92680;11793;828.44;66.2752;20.711;915.4262;;7EDEF240-BFC4-4001-9509-743FF65A3709;10.04.2014 00:00
69802;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69802;;10-4030-019049;19049;;10;28159;28159;1;10428;619528Vi53771;11793;2394.95;191.596;59.8738;2646.4198;;9F17F4D3-740D-4769-A4C0-E65D4727D556;10.04.2014 00:00
69803;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69803;;10-4030-017647;17647;;7;25244;25244;1;12922;420080Vi66833;;2329.98;186.3984;58.2495;2574.6279;;02C2F942-9997-4D42-974E-C43A9C298A11;10.04.2014 00:00
69804;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69804;;10-4030-020581;20581;;7;12329;12329;1;14085;720093Vi73064;;2439.99;195.1992;60.9998;2696.189;;E5BC0C71-AD9E-4751-A38A-5E34E396FEDA;10.04.2014 00:00
69805;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69805;;10-4030-011222;11222;;4;11793;11793;1;11661;1220729Vi60256;;132.98;10.6384;3.3245;146.9429;;1CF66CEF-31DD-496A-B9A1-147205D12ED6;10.04.2014 00:00
69806;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69806;;10-4030-028768;28768;;1;17040;17040;1;6286;320782Vi32644;;4.99;0.3992;0.1248;5.514;;75D81C62-C93B-42D1-958E-02FF0152BCD0;10.04.2014 00:00
69807;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69807;;10-4030-019224;19224;;6;12133;12133;1;810;421010Vi4093;11790;184.48;14.7584;4.612;203.8504;;2889E0A8-F659-4C1D-9669-A26473CCDC37;10.04.2014 00:00
69808;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69808;;10-4030-026265;26265;;1;16486;16486;1;9452;121239Vi48722;;36.27;2.9016;0.9068;40.0784;;20172234-E7E5-4810-8948-76085EBA162E;10.04.2014 00:00
69809;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69809;;10-4030-027997;27997;;4;12461;12461;1;12560;321751Vi64989;;4.99;0.3992;0.1248;5.514;;E364728E-0E05-4AE4-8C98-9A193C84ED08;10.04.2014 00:00
69810;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69810;;10-4030-026554;26554;;4;27832;27832;1;18567;522319Vi96498;;68.97;5.5176;1.7243;76.2119;;3EBF28CB-D435-471E-9653-680661D417DE;10.04.2014 00:00
69811;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69811;;10-4030-024316;24316;;4;28891;28891;1;2090;922468Vi10893;;38.88;3.1104;0.972;42.9624;;27D1AEB4-66D9-41DB-835D-CFC85DDB2F68;10.04.2014 00:00
69812;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69812;;10-4030-011748;11748;;6;13224;13224;1;808;423074Vi4090;11790;41.59;3.3272;1.0398;45.957;;B28A769F-13D3-4449-B235-52C7A62FE986;10.04.2014 00:00
69813;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69813;;10-4030-011823;11823;;6;18637;18637;1;7706;223077Vi39916;11790;36.59;2.9272;0.9148;40.432;;95B7773A-84BA-4062-9B60-0752AC763F16;10.04.2014 00:00
69814;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69814;;10-4030-018988;18988;;4;19409;19409;1;2808;1024201Vi14620;;69.99;5.5992;1.7498;77.339;;5FB84243-DCF4-412E-877C-646CA01A9D7F;10.04.2014 00:00
69815;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69815;;10-4030-015376;15376;;6;28212;28212;1;9443;1124315Vi48696;11790;78.98;6.3184;1.9745;87.2729;;5EFC5212-CE91-4EFD-BF0E-B97F2B3E8EE9;10.04.2014 00:00
69816;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69816;;10-4030-019540;19540;;1;17529;17529;1;17460;524596Vi90720;;69.99;5.5992;1.7498;77.339;;6F446C22-E3D0-4792-8207-61195EF602B2;10.04.2014 00:00
69817;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69817;;10-4030-025433;25433;;6;16085;16085;1;2905;224713Vi15162;11790;4.99;0.3992;0.1248;5.514;;E637CC44-8C8A-4CA4-9167-FD36E9181BCB;10.04.2014 00:00
69818;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69818;;10-4030-014480;14480;;6;25377;25377;1;5784;124917Vi30214;11790;69.99;5.5992;1.7498;77.339;;87B38502-F0BA-4661-948A-1B0384E38C55;10.04.2014 00:00
69819;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69819;;10-4030-024647;24647;;6;14691;14691;1;6939;1025091Vi36110;11790;39.98;3.1984;0.9995;44.1779;;89C39C0F-B2CD-4902-8E6A-4EC9D9391604;10.04.2014 00:00
69820;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69820;;10-4030-015936;15936;;1;21104;21104;1;13476;1025277Vi69816;;39.98;3.1984;0.9995;44.1779;;DEE28140-9B9B-4092-9776-15F1E128A6FA;10.04.2014 00:00
69821;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69821;;10-4030-015407;15407;;1;20137;19;1;6215;1125469Vi32298;;39.98;3.1984;0.9995;44.1779;;0C9623EB-CF1A-4437-8C6D-D259B100F5B3;10.04.2014 00:00
69822;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69822;;10-4030-019905;19905;;10;28043;28043;1;3309;1026402Vi17393;11793;7.28;0.5824;0.182;8.0444;;20B4D9B2-1495-447D-ABD2-161958950666;10.04.2014 00:00
69823;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69823;;10-4030-014548;14548;;7;18654;18654;1;9852;826428Vi50767;;124.99;9.9992;3.1248;138.114;;AD13EC04-6014-4C65-AD56-50A8D417AB74;10.04.2014 00:00
69824;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69824;;10-4030-028380;28380;;7;28951;28951;1;4061;426756Vi21357;;34.89;2.7912;0.8723;38.5535;;F7ACDEBF-A0B9-4C8D-8289-81D9295685D7;10.04.2014 00:00
69825;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69825;;10-4030-017901;17901;;8;29598;29598;1;;;;31.27;2.5016;0.7818;34.5534;;537DC896-7D7A-4DF9-8461-B4A1E795EBA7;10.04.2014 00:00
69826;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69826;;10-4030-016472;16472;;7;20847;20847;1;617;1227165Vi3163;;27.28;2.1824;0.682;30.1444;;3B540DAE-3177-4078-87D9-AA116CD3DACD;10.04.2014 00:00
69827;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69827;;10-4030-017879;17879;;10;23694;23694;1;2189;527422Vi11403;11793;64.97;5.1976;1.6243;71.7919;;FB9D23C3-FA47-44B7-835E-F72F3590BAF7;10.04.2014 00:00
69828;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69828;;10-4030-020794;20794;;7;24443;24443;1;16163;727723Vi83602;;53.98;4.3184;1.3495;59.6479;;1C0C64C4-40A5-4760-AD97-767507314E12;10.04.2014 00:00
69829;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69829;;10-4030-013796;13796;;8;13966;13966;1;11989;828583Vi61945;;39.98;3.1984;0.9995;44.1779;;75074F51-E574-4B01-9658-C2F6F354DB2E;10.04.2014 00:00
69830;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69830;;10-4030-011188;11188;;4;18055;18055;1;18574;729271Vi96555;;74.98;5.9984;1.8745;82.8529;;0FD015FA-3987-43D0-BEC8-AA77DA07E9A3;10.04.2014 00:00
69831;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69831;;10-4030-011527;11527;;4;19285;19285;1;13219;929526Vi68565;;37.29;2.9832;0.9323;41.2055;;F300DFC8-DE3B-452C-AF08-4BEE83FD9D0B;10.04.2014 00:00
69832;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69832;;10-4030-013723;13723;;4;14253;14253;1;13691;730102Vi70950;;74.98;5.9984;1.8745;82.8529;;D26BCF9B-0EC4-441C-8F9C-6E4A0A10CA0A;10.04.2014 00:00
69833;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69833;;10-4030-011476;11476;;10;27789;27789;1;16699;1130180Vi86484;11793;53.99;4.3192;1.3498;59.659;;A3FB8523-58E7-4E05-9993-9DA59AF613A6;10.04.2014 00:00
69834;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69834;;10-4030-012924;12924;;4;13363;13363;1;5591;330440Vi29286;;90.95;7.276;2.2738;100.4998;;C2F22E5C-1AF1-4E54-ADCC-EA0C8FCC6514;10.04.2014 00:00
69835;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69835;;10-4030-019994;19994;;4;19570;19570;1;13101;935467Vi67835;;539.99;43.1992;13.4998;596.689;;763D2708-DD27-4D6D-ADE9-939C3D623024;10.04.2014 00:00
69836;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69836;;10-4030-016151;16151;;1;29334;29334;1;;;;639.45;51.156;15.9863;706.5923;;D6878847-7DE1-4F92-A9EC-3DCC6C447E35;10.04.2014 00:00
69837;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69837;;10-4030-019830;19830;;6;12371;12371;1;2858;936414Vi14869;11790;2390.93;191.2744;59.7733;2641.9777;;D925226E-BFF8-4FDB-A3C4-92A833ED1E15;10.04.2014 00:00
69838;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69838;;10-4030-017004;17004;;4;23298;23298;1;12525;1136803Vi64791;;2418.48;193.4784;60.462;2672.4204;;D1588FBB-D2BF-4C90-99F5-F2E937C250D5;10.04.2014 00:00
69839;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69839;;10-4030-012622;12622;;10;23673;23673;1;8782;937442Vi45351;11793;751.34;60.1072;18.7835;830.2307;;12D8564C-EA64-44F3-B6A9-B965E83D91E3;10.04.2014 00:00
69840;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69840;;10-4030-028744;28744;;8;20555;20555;1;17906;1137443Vi92856;;776.33;62.1064;19.4083;857.8447;;82EC8F1D-4AE7-42F9-A95F-BB87F5349BC1;10.04.2014 00:00
69841;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69841;;10-4030-011417;11417;;7;21465;21465;1;6582;237787Vi34223;;756.33;60.5064;18.9083;835.7447;;69587D0D-DFDF-4D98-9743-820F1B00D56C;10.04.2014 00:00
69842;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69842;;10-4030-027824;27824;;7;18063;18063;1;17606;537797Vi91398;;786.33;62.9064;19.6583;868.8947;;BBFF3818-0255-45A6-B297-A42958D0DEF1;10.04.2014 00:00
69843;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69843;;10-4030-029365;29365;;8;15243;15243;1;9261;337801Vi47769;;778.62;62.2896;19.4655;860.3751;;A1B05617-23A5-4A09-8DBE-E55513A37E8F;10.04.2014 00:00
69844;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69844;;10-4030-011610;11610;;10;13252;13252;1;10896;437840Vi56194;11793;2398.05;191.844;59.9513;2649.8453;;5A245377-ECA1-4C09-BCC9-FD7D339282AE;10.04.2014 00:00
69845;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69845;;10-4030-026429;26429;;9;15631;15631;1;14164;1038383Vi73472;11788;1155.48;92.4384;28.887;1276.8054;;FCC206A7-39B4-4895-A4E0-16619C5834CD;10.04.2014 00:00
69846;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69846;;10-4030-015645;15645;;9;22712;22712;1;1564;338687Vi8020;11788;1735.98;138.8784;43.3995;1918.2579;;58A1AD2C-E937-424A-9599-BBD203A67C3D;10.04.2014 00:00
69847;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69847;;10-4030-022032;22032;;9;17247;17247;1;7286;138698Vi37805;11788;1700.99;136.0792;42.5248;1879.594;;0008C5D1-3847-4F47-BD7E-70A83FF81835;10.04.2014 00:00
69848;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69848;;10-4030-024377;24377;;9;22839;22839;1;5881;538706Vi30692;11788;1763.97;141.1176;44.0993;1949.1869;;76595FBE-8759-4980-937B-BAF9B0D79CDF;10.04.2014 00:00
69849;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69849;;10-4030-013091;13091;;9;18825;18825;1;18361;438821Vi95436;11788;2443.55;195.484;61.0888;2700.1228;;711DECAC-DCC8-49E7-AE24-3D6A3D6854AE;10.04.2014 00:00
69850;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69850;;10-4030-013105;13105;;9;27972;27972;1;15889;1239721Vi82087;11788;2297.28;183.7824;57.432;2538.4944;;59062CD3-5172-4F83-B387-F5DE68410C67;10.04.2014 00:00
69851;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69851;;10-4030-026635;26635;;4;20473;20473;1;2930;239858Vi15278;;791.32;63.3056;19.783;874.4086;;1FA85638-C84B-4C1B-AFD6-5B4E4E120801;10.04.2014 00:00
69852;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69852;;10-4030-028061;28061;;4;26326;26326;1;14278;1140524Vi74032;;2428.05;194.244;60.7013;2682.9953;;5FE5A433-9917-4C4C-BF67-681CA1877753;10.04.2014 00:00
69853;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69853;;10-4030-028063;28063;;4;18656;18656;1;3080;1240526Vi16221;;2448.04;195.8432;61.201;2705.0842;;0217211F-2E11-4E10-A1E0-16A78996CEEC;10.04.2014 00:00
69854;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69854;;10-4030-023509;23509;;1;16861;16861;1;3592;240726Vi18921;;575.71;46.0568;14.3928;636.1596;;3413AAFB-F1E7-455B-BA3C-1D7B273B5AD5;10.04.2014 00:00
69855;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69855;;10-4030-020077;20077;;4;21976;21976;1;7841;940734Vi40589;;633.45;50.676;15.8363;699.9623;;B18AC165-088E-4FB5-875C-F470F7C255DC;10.04.2014 00:00
69856;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69856;;10-4030-023505;23505;;4;14662;14662;1;8723;240757Vi45016;;616.95;49.356;15.4238;681.7298;;FDCF903F-0E62-44A5-A58B-9BB2AC5D9FA6;10.04.2014 00:00
69857;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69857;;10-4030-023856;23856;;1;21539;21539;1;1507;1240992Vi7753;;603.49;48.2792;15.0873;666.8565;;A6C9EF25-54EF-43CB-AE78-E31BCE72A6AD;10.04.2014 00:00
69858;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69858;;10-4030-023848;23848;;4;24610;24610;1;17377;1141017Vi90267;;561.48;44.9184;14.037;620.4354;;9692315B-36BF-496B-AF23-F9667D5B08EB;10.04.2014 00:00
69859;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69859;;10-4030-021794;21794;;4;29258;29258;1;;;;1179.97;94.3976;29.4993;1303.8669;;787CCD65-01FE-4E6F-BC8D-42CBB64FBF0B;10.04.2014 00:00
69860;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69860;;10-4030-021808;21808;;4;19268;19268;1;6075;241202Vi31606;;1155.48;92.4384;28.887;1276.8054;;4AEB8CF5-5C2D-4E49-8FB2-C39A36A9D29E;10.04.2014 00:00
69861;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69861;;10-4030-028425;28425;;10;18610;18610;1;3361;1042531Vi17717;11793;588.96;47.1168;14.724;650.8008;;DEB02558-0CFC-48AB-838E-D47F446AF224;10.04.2014 00:00
69862;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69862;;10-4030-025522;25522;;8;25408;25408;1;18004;342820Vi93412;;628.97;50.3176;15.7243;695.0119;;94A956C7-A3E0-467B-8A4F-FD84A6997606;10.04.2014 00:00
69863;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69863;;10-4030-013079;13079;;9;22287;22287;1;16270;643621Vi84135;11788;2393.06;191.4448;59.8265;2644.3313;;7527C01F-3461-48DD-8D30-4AB5A505D7F2;10.04.2014 00:00
69864;8;03.04.2014 00:00;15.04.2014 00:00;10.04.2014 00:00;5;WAHR;SO69864;;10-4030-013622;13622;;9;27421;27421;1;9680;1243630Vi49888;11788;2453.04;196.2432;61.326;2710.6092;;8A3ACA52-6C7E-4171-9E52-B8F1B361E973;10.04.2014 00:00
69865;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69865;;10-4030-026855;26855;;7;16604;16604;1;5576;116578Vi29200;;1700.99;136.0792;42.5248;1879.594;;F4C3826D-9A44-4BA3-9A2D-082E8C7C9C3E;11.04.2014 00:00
69866;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69866;;10-4030-012045;12045;;4;14494;14494;1;6074;1216684Vi31601;;8.99;0.7192;0.2248;9.934;;AA0CEBA7-F8FC-42C7-84F1-523F4D10D474;11.04.2014 00:00
69867;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69867;;10-4030-011941;11941;;1;25058;25058;1;2563;316735Vi13367;;68.97;5.5176;1.7243;76.2119;;0E1AE74A-E728-408B-9BF2-716A1D4E429E;11.04.2014 00:00
69868;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69868;;10-4030-014014;14014;;9;27622;27622;1;250;517202Vi1268;11799;27.28;2.1824;0.682;30.1444;;4CB99E4B-06AC-470D-9DD9-7E93DE2CF917;11.04.2014 00:00
69869;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69869;;10-4030-021898;21898;;9;13383;13383;1;5896;517691Vi30777;11799;74.98;5.9984;1.8745;82.8529;;E7877D01-1CE9-4C74-88B1-A7B8F01899C2;11.04.2014 00:00
69870;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69870;;10-4030-012371;12371;;9;16413;16413;1;13484;218282Vi69864;11799;64.47;5.1576;1.6118;71.2394;;59EF3C8E-EF4A-4CCF-A7CF-6239C9925E79;11.04.2014 00:00
69871;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69871;;10-4030-012582;12582;;9;17390;17390;1;13919;1018593Vi72186;11799;58.98;4.7184;1.4745;65.1729;;CCE97E1B-77A5-4E6E-BCBE-F43B53FF4CF0;11.04.2014 00:00
69872;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69872;;10-4030-017289;17289;;9;16180;16180;1;6221;218948Vi32320;11799;62.98;5.0384;1.5745;69.5929;;AC54884D-EB9E-48D6-99B8-1D34037B420F;11.04.2014 00:00
69873;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69873;;10-4030-014858;14858;;9;22115;22115;1;10082;618968Vi51957;11799;8.99;0.7192;0.2248;9.934;;014BFA8E-C1BE-49DD-B311-523E6F4A8542;11.04.2014 00:00
69874;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69874;;10-4030-016549;16549;;8;22876;22876;1;4952;119170Vi25992;;2487.33;198.9864;62.1833;2748.4997;;D2D23EEC-E187-494C-8DA2-4CB892F7A5F7;11.04.2014 00:00
69875;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69875;;10-4030-016426;16426;;7;27385;27385;1;15932;319563Vi82330;;2294.99;183.5992;57.3748;2535.964;;7CA81693-20BE-43D6-8F03-55A3F6611194;11.04.2014 00:00
69876;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69876;;10-4030-020587;20587;;7;29101;29101;1;14427;1120069Vi74784;;2378.95;190.316;59.4738;2628.7398;;607A670E-4FAF-4698-B4CF-38C80C90914B;11.04.2014 00:00
69877;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69877;;10-4030-012833;12833;;8;17758;17758;1;14688;220087Vi76155;;2309.97;184.7976;57.7493;2552.5169;;09181469-C931-4BC8-A3A7-C02811BCC9C7;11.04.2014 00:00
69878;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69878;;10-4030-020556;20556;;8;14736;14736;1;6673;320100Vi34740;;2341.97;187.3576;58.5493;2587.8769;;8C136F19-C835-49AD-983C-3E51DED68033;11.04.2014 00:00
69879;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69879;;10-4030-014861;14861;;10;25528;25528;1;11831;1220115Vi61140;11804;2398.47;191.8776;59.9618;2650.3094;;3F34F84C-EE1E-4892-924F-B43BD84027AE;11.04.2014 00:00
69880;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69880;;10-4030-016252;16252;;8;23821;23821;1;10293;920214Vi53117;;599.98;47.9984;14.9995;662.9779;;7DBA7888-504F-4934-9B36-5F89C21F4AC8;11.04.2014 00:00
69881;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69881;;10-4030-023579;23579;;1;23794;23794;1;11586;122627Vi59889;;34.98;2.7984;0.8745;38.6529;;92FB5ACC-3859-4B32-8821-5D6940518E48;11.04.2014 00:00
69882;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69882;;10-4030-025151;25151;;4;28963;28963;1;10018;122892Vi51592;;36.59;2.9272;0.9148;40.432;;72584CB7-A661-4AE8-B036-04B6B02C4E44;11.04.2014 00:00
69883;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69883;;10-4030-022786;22786;;1;22762;22762;1;11562;123266Vi59742;;37.27;2.9816;0.9318;41.1834;;82C82DB2-7623-4400-AFD0-03CADD56C281;11.04.2014 00:00
69884;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69884;;10-4030-016089;16089;;6;23231;23231;1;18285;1123338Vi94885;11801;93.46;7.4768;2.3365;103.2733;;7D2FB24E-5291-4BBF-AABC-46CDF3D70224;11.04.2014 00:00
69885;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69885;;10-4030-021902;21902;;4;11732;11732;1;9370;123544Vi48312;;23.97;1.9176;0.5993;26.4869;;0384FC9C-0B56-498C-ADD0-D67FCBB9E76B;11.04.2014 00:00
69886;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69886;;10-4030-015872;15872;;6;18908;18908;1;7950;923711Vi41137;11801;49.97;3.9976;1.2493;55.2169;;D5D83E9F-20E0-4FFB-B093-5EBC05FBA4CE;11.04.2014 00:00
69887;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69887;;10-4030-020027;20027;;4;17847;17847;1;11694;623965Vi60495;;78.98;6.3184;1.9745;87.2729;;BB9D83E1-5B93-4A61-A32D-FC94C55259FE;11.04.2014 00:00
69888;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69888;;10-4030-022021;22021;;1;27030;27030;1;8949;324152Vi46109;;23.97;1.9176;0.5993;26.4869;;F7EAC327-BD9C-4054-AA23-FB39CCEB1E21;11.04.2014 00:00
69889;8;04.04.2014 00:00;16.04.2014 00:00;11.04.2014 00:00;5;WAHR;SO69889;;10-4030-018390;18390;;6;13204;13204;1;1901;624367Vi9873;11801;119.98;9.5984;2.9995;132.5779;;56BC932C-F38D-4D58-A0F5-941AAFA67192;11.04.2014 00:00
